timestamp;price;volume
"2018-12-10 16:00:00";3497.5547337;4696765187.88
"2018-12-17 16:00:00";3544.76156472;5911325472.51
"2018-12-24 16:00:00";4081.03047102;6158207293.44
"2018-12-31 16:00:00";3746.71338747;4324200990.19
"2019-01-07 16:00:00";4028.47207166;5306593305.07
"2019-01-14 16:00:00";3704.21630768;5537192301.96
"2019-01-21 16:00:00";3575.08123989;5313623556.01
"2019-01-28 16:00:00";3468.87015541;5897159492.97
"2019-02-04 16:00:00";3454.9508136;5227549544.89
"2019-02-11 16:00:00";3642.75185939;6480384531.73
"2019-02-18 16:00:00";3911.66152075;9933626654.82
"2019-02-25 16:00:00";3878.6973183;7931218996.38
"2019-03-04 16:00:00";3759.83244114;10174126414.53
"2019-03-11 17:00:00";3903.75829416;9809887079.44
"2019-03-18 17:00:00";4032.69200717;9344919956.27
"2019-03-25 17:00:00";3969.22885592;10707678814.87
"2019-04-01 17:00:00";4156.91964324;21315047816.2
"2019-04-08 17:00:00";5289.91798137;14722104361.4
"2019-04-15 17:00:00";5066.57760057;11618660197.33
"2019-04-22 17:00:00";5399.36570489;15867308107.98
"2019-04-29 17:00:00";5247.72588172;13878964573.8
"2019-05-06 17:00:00";5745.59904909;18026409032.59
"2019-05-13 17:00:00";7807.88444936;32031452226.82
"2019-05-20 17:00:00";7977.96936984;25127245056.4
"2019-05-27 17:00:00";8802.75819975;24226919266.66
"2019-06-03 17:00:00";8210.98582388;24609731548.79
"2019-06-10 17:00:00";8004.24354228;17107279931.99
"2019-06-17 17:00:00";9335.46690152;15848210535.5
"2019-06-24 17:00:00";11007.2020736;24879684533.05
"2019-07-01 17:00:00";10588.6836947;31015895222.96
"2019-07-08 17:00:00";12284.3264649;28167921522.62
"2019-07-15 17:00:00";10896.6533265;24151199069.75
"2019-07-22 17:00:00";10346.7477047;17851916994.61
"2019-07-29 17:00:00";9522.32895542;13829811132.08
"2019-08-05 17:00:00";11811.5450274;23635107659.81
"2019-08-12 17:00:00";11385.0524972;16681503536.97
"2019-08-19 17:00:00";10916.3467171;15053082175.36
"2019-08-26 17:00:00";10372.8263035;14762609502.77
"2019-09-02 17:00:00";10345.7251399;19384917988.71
"2019-09-09 17:00:00";10336.4084054;14906809639.11
"2019-09-16 17:00:00";10281.5133161;15304603363.06
"2019-09-23 17:00:00";9729.32139737;25002886688.93
"2019-09-30 17:00:00";8299.72110496;15305343412.83
"2019-10-07 17:00:00";8246.84962925;15592264032.12
"2019-10-14 17:00:00";8373.45825537;15220412631.58
"2019-10-21 17:00:00";8243.40209165;16803377856.54
"2019-10-28 17:00:00";9248.4405622;28426779937.41
"2019-11-04 16:00:00";9413.00494286;26198609047.84
"2019-11-11 16:00:00";8759.75190096;20309769107.26
"2019-11-18 16:00:00";8305.13429095;21083613815.95
"2019-11-25 16:00:00";7145.1590862;21129505542.49
"2019-12-02 16:00:00";7323.97540332;14797485769.1
"2019-12-09 16:00:00";7397.13422776;18249031194.89
"2019-12-16 16:00:00";6931.31521843;22363804217.34
"2019-12-23 16:00:00";7354.39283808;22991622105.41
"2019-12-30 16:00:00";7294.4388956;21167946112.3
"2020-01-06 16:00:00";7768.68189098;28767291326.97
"2020-01-13 16:00:00";8140.93309605;44841784107.18
"2020-01-20 16:00:00";8658.99118302;24097418512.01
"2020-01-27 16:00:00";8912.52433979;34398744402.69
"2020-02-03 16:00:00";9292.84190002;29893183716.09
"2020-02-10 16:00:00";9855.89170857;37648059388.69
"2020-02-17 16:00:00";9691.23094489;47271023953.43
"2020-02-24 16:00:00";9651.31279866;42515259129.21
"2020-03-02 16:00:00";8865.38796487;42386715820.56
"2020-03-09 17:00:00";7922.1470416;42213940993.61
"2020-03-16 17:00:00";5002.5781383;38622642935.25
"2020-03-23 17:00:00";6436.64245088;48221910672.25
"2020-03-30 17:00:00";6430.60652809;32786468812.08
"2020-04-06 17:00:00";7273.64421075;44243482667.85
"2020-04-13 17:00:00";6843.28177662;34110434051.86
"2020-04-20 17:00:00";6879.78434985;32589741510.73
"2020-04-27 17:00:00";7796.97044056;33187959920.92
"2020-05-04 17:00:00";8912.8321603;43148462663.17
"2020-05-11 17:00:00";8610.38621232;42142717533.17
"2020-05-18 17:00:00";9727.06360375;39254288954.98
"2020-05-25 17:00:00";8909.58607327;29584186947.02
"2020-06-01 17:00:00";10162.9731448;39137252108.67
"2020-06-08 17:00:00";9774.35993635;23717842782.98
"2020-06-15 17:00:00";9454.26643056;21565537208.86
"2020-06-22 17:00:00";9644.07594221;17006433272.04
"2020-06-29 17:00:00";9185.58126105;15735797743.99
"2020-07-06 17:00:00";9349.16137441;13839652594.65
"2020-07-13 17:00:00";9238.7032275;18085038362.45
"2020-07-20 17:00:00";9162.51448207;18069581955.55
"2020-07-27 17:00:00";11017.4638476;28766551141.78
"2020-08-03 17:00:00";11246.2032469;21250197042.2
"2020-08-10 17:00:00";11881.64754;27039782639.91
"2020-08-17 17:00:00";12251.8959698;26043227671.88
"2020-08-24 17:00:00";11773.58935;26301509931.93
"2020-08-31 17:00:00";11679.3166637;27311555343.11
"2020-09-07 17:00:00";10369.3069685;33430927462.23
"2020-09-14 17:00:00";10677.7548513;32509451925.05
"2020-09-21 17:00:00";10459.6245084;23621787803.58
"2020-09-28 17:00:00";10709.65002191;46582396602.08
"2020-10-05 17:00:00";10796.30685484;42623695307.43
"2020-10-12 17:00:00";11548.71975926;24241420250.86
"2020-10-19 17:00:00";11745.97493298;30915821592.1
"2020-10-26 17:00:00";13075.24249433;33749878155.99
"2020-11-02 16:00:00";13550.450882;29869951617.25
"2020-11-09 16:00:00";15332.350373;25574938143.15
